"GeneID","gene"
142678,"ZZANK1"
142678,"ZZZ5"
142679,"DUSP17"
142679,"LMWDSP3"
142679,"SKRP1"
142679,"TS-DSP1"
142680,"HHRH"
142680,"NPT2C"
142680,"NPTIIc"
142683,"HL-2"
142683,"HL2"
142684,"RAR2"
142684,"RAR2A"
142685,"ASB15"
142686,"ASB14"
142689,"ASB12"
142827,"C10orf129"
142827,"bA310E22.3"
142891,"HEL-177"
142891,"SMSr"
142910,"LIPL1"
142910,"bA425M17.2"
142940,"PUS4"
143098,"MPP7"
143162,"PDZD5C"
143162,"PDZK4"
143162,"PDZK5C"
143187,"MMDS3"
143187,"MVti1"
143187,"VTI1RP2"
143187,"Vti1-rp2"
143241,"DPY30D1"
143244,"EIF5A"
143244,"EIF5AP1"
143244,"bA342M3.3"
143244,"eIF-4D"
143244,"eIF-5A"
143244,"eIF-5A-1"
143244,"eIF-5A1"
143279,"HECTD2"
143282,"C10orf13"
143282,"FGF-BP3"
143379,"C10orf82"
143384,"C10orf46"
143384,"CAC1"
143425,"SYT9"
143458,"LRAD3"
143471,"PSMA7L"
143496,"OR11-3"
143502,"OR11-12"
143502,"OR52I1"
143503,"D-GPCR"
143503,"DGPCR"
143503,"GPR136"
143503,"GPR164"
143503,"OR51E1P"
143503,"OR52A3P"
143503,"POGR"
143503,"PSGR2"
143506,"SSU72P3"
143570,"XRRA1"
143630,"UBQLNL"
143662,"MUC-15"
143662,"PAS3"
143662,"PASIII"
143678,"C11orf94"
143678,"Frey"
143684,"FAM76B"
143686,"SEST3"
143689,"HIWI2"
143689,"MIWI2"
143872,"AD031"
143872,"GRAF3"
143872,"TMEM133"
143879,"BKLHD3"
143884,"CWF19L2"
143888,"KDELC2"
143903,"LAYN"
143941,"HBP21"
144097,"C11orf84"
144097,"SPIN-DOC"
144100,"PLEKHA7"
144108,"Spt2"
144110,"TMEM86A"
144124,"JCG6"
144124,"OR10A1"
144124,"OR11-403"
144125,"OR11-79"
144125,"OR2AG3"
144132,"C11orf47"
144132,"CCDC35"
144132,"DHCD1"
144132,"DNHD1L"
144132,"SPGF65"
144165,"EPM1B"
144165,"RILP"
144193,"HMFT1272"
144195,"GLUT14"
144195,"SLC2A3P3"
144233,"BCDIN3D"
144245,"ALG10"
144245,"KCR1"
144321,"GLIPR1L2"
144347,"CFM2"
144347,"FAM101A"
144348,"ZFOC1"
144348,"ZNF176"
144363,"LYRM5"
144402,"CPNE8"
144404,"TMEM120B"
144406,"CaM-IP4"
144406,"SPGF33"
144406,"WDR66"
144423,"GLT1D1"
144448,"TSPAN19"
144453,"VMD2L3"
144455,"E2F7"
144501,"KB20"
144535,"C12orf55"
144535,"C12orf63"
144568,"CPAMD9"
144568,"OMS"
144568,"p170"
144577,"C12orf66"
144608,"C12orf60"
144699,"Fbl14"
144715,"RAD9B"
144717,"FAM109A"
144717,"IPIP27A"
144717,"SES1"
144809,"C13orf30"
144811,"C13orf31"
144811,"FAMIN"
144811,"JUVAR"
144983,"HNRNPA1L2"
145173,"B3GALTL"
145173,"B3GTL"
145173,"B3Glc-T"
145173,"Gal-T"
145173,"beta3Glc-T"
145226,"LCA13"
145226,"RP53"
145226,"SDR7C2"
145258,"GSC1"
145258,"SAMS"
145264,"OL-64"
145270,"PRIMA"
145282,"CCDC193"
145376,"C14orf50"
145389,"NAT-1"
145389,"SNAT6"
145407,"C14orf37"
145407,"UT2"
145407,"c14_5376"
145447,"BEM46L3"
145447,"C14orf29"
145447,"c14_5314"
145482,"HEL-S-298"
145482,"PGR2"
145482,"ZADH1"
145483,"C14orf44"
145483,"c14_5547"
145497,"C14orf166B"
145497,"LRRC74"
145501,"TAIL1"
145501,"THSD3"
145508,"C14orf145"
145508,"C14orf61"
145508,"LEDP/132"
145553,"FN6PASE"
145553,"MDP-1"
145567,"TTC7L1"
145567,"c14_5685"
145581,"C14orf146"
145581,"FIGLER8"
145581,"SALM5"
145645,"C15orf43"
145645,"SPGF59"
145741,"FAM148A"
145741,"NLF1"
145748,"LYSMD4"
145773,"FAM81A"
145781,"GRINL1A"
145781,"Gcom2"
145781,"MYZAP"
145781,"MYZAP-POLR2M"
145781,"gcom"
145788,"C14orf65"
145788,"C15orf65"
145814,"PGPEP1L"
145853,"C15orf61"
145864,"EXLD1"
145864,"HsT19883"
145873,"SCDO2"
145873,"bHLHc6"
145942,"TMCO5"
145957,"HRG4"
146050,"ZNF690"
146050,"Zfp690"
146057,"SCA11"
146057,"TTBK"
146059,"CDA1"
146059,"CDAI"
146059,"CDAN1A"
146059,"DLT"
146059,"PRO1295"
146167,"FHASD"
146167,"FVH2"
146167,"SNAT8"
146177,"VWA3A"
146183,"CT108"
146183,"DFNB22"
146198,"FIK"
146198,"NK10"
146198,"ZNF756"
146198,"zfp-90"
146206,"CARMIL2b"
146206,"IMD58"
146206,"LRRC16C"
146206,"RLTPR"
146212,"KCTD19"
146223,"CKLFSF4"
146225,"CKLFSF2"
146227,"BEAN"
146227,"SCA31"
146279,"CT149"
146310,"RNF151"
146325,"C16orf11"
146325,"LA16c-366D1.2"
146330,"C16orf22"
146330,"Fbl16"
146330,"c380A1.1"
146378,"FIMP"
146395,"PRO19651"
146429,"SLC22A31"
146433,"C16orf77"
146433,"IL-34"
146434,"HIT-4"
146439,"BICDR-2"
146439,"BICDR2"
146439,"CCDC64B"
146456,"PRO34237"
146456,"SPLL9146"
146456,"p24g5"
146540,"ZNF688"
146542,"ZNF688"
146547,"PRSS36"
146556,"C16orf89"
146562,"C16orf71"
146562,"Daap1"
146664,"GnT-IX"
146664,"GnT-VB"
146691,"TOM1L2"
146705,"C17orf56"
146705,"ENTHD2"
146712,"3-Gn-T8"
146712,"B3GNT8"
146712,"BGnT-8"
146712,"QTGAL"
146712,"beta-1"
146712,"beta3Gn-T8"
146712,"beta3GnTL1"
146713,"FOX-3"
146713,"FOX3"
146713,"HRNBP3"
146713,"NEUN"
146722,"CD300f"
146722,"CLM-1"
146722,"CLM1"
146722,"IREM-1"
146722,"IREM1"
146722,"IgSF13"
146722,"LMIR3"
146722,"NKIR"
146754,"DNAHC2"
146754,"DNHD3"
146754,"SPGF45"
146760,"NGRH2"
146760,"NgR3"
146779,"EFCAB3"
146802,"MATE2"
146802,"MATE2-B"
146802,"MATE2-K"
146802,"MATE2K"
146822,"CDRT15"
146845,"HTX10"
146845,"WDR16"
146845,"WDRPUH"
146849,"CCDC42A"
146850,"C17orf38"
146850,"HsT41028"
146850,"p84 PIKAP"
146850,"p87(PIKAP)"
146850,"p87PIKAP"
146852,"CT134"
146852,"CT136"
146852,"OPPO1"
146853,"C17orf50"
146857,"SLFN10"
146857,"hSLFN13"
146861,"AMAC1"
146861,"TMEM21A"
146862,"CMYA4"
146862,"CTRCT43"
146862,"MFM11"
146862,"SMUNC45"
146862,"UNC-45B"
146862,"UNC45"
146894,"CLM-9"
146894,"CLM9"
146894,"NEPMUCIN"
146894,"TREM-4"
146894,"TREM4"
146909,"KIF18B"
146923,"RUND1"
146956,"MMS4L"
146956,"SLX2A"
147007,"C17orf32"
147007,"CDG2P"
147007,"VMA12"
147007,"VPH2"
147011,"PROCA1"
147015,"SDR7C5"
147040,"C17orf36"
147040,"KCASH1"
147040,"REN"
147040,"REN/KCTD11"
147111,"hNOTUM"
147138,"EV2"
147138,"EVER2"
147138,"EVIN2"
147179,"WICH"
147179,"WIRE"
147183,"ARWH3"
147183,"KRT24IRS1"
147183,"KRT25A"
147199,"RYD5"
147323,"STARD6"
147339,"ARKL1"
147339,"C18orf25"
147339,"RNF111L1"
147372,"HKLLS1"
147381,"CBLN2"
147407,"MCART2"
147409,"CDGF13"
147409,"CDHF13"
147409,"HYPT6"
147409,"LAH"
147463,"ANKRD29"
147495,"B7323"
147495,"DRAPC1"
147495,"FP7019"
147495,"HHS"
147495,"HTS"
147495,"HYPT1"
147645,"VSIG10L"
147646,"C19orf84"
147650,"LET7EH"
147650,"LINC00085"
147650,"NCRNA00085"
147650,"SPACA6P"
147657,"ZNF480"
147658,"KRBO3"
147660,"ZNF578"
147664,"ENVV1"
147664,"HERV-V1"
147670,"SMIM17"
147685,"C19orf18"
147686,"ZFP418"
147687,"ZNF417"
147694,"ZNF548"
147699,"PPM1N"
147700,"KLC2"
147700,"KLC2L"
147700,"KLCt"
147700,"KNS2B"
147710,"IGSF23"
147719,"SMR"
147741,"ZNF560"
147744,"MDAC1"
147746,"HIPK4"
147798,"TMC4"
147807,"ZNF524"
147808,"ZNF784"
147837,"ZNF563"
147841,"SPBC24"
147872,"CCDC155"
147872,"POF22"
147872,"SPGF88"
147906,"DAPPER3"
147906,"RRR1"
147912,"BOR2"
147912,"DMAHP"
147920,"UNQ645"
147920,"VPRI645"
147923,"APAK"
147929,"ZNF565"
147945,"CLR19.5"
147945,"CT58"
147945,"NALP4"
147945,"PAN2"
147945,"PYPAF4"
147945,"RNH2"
147948,"ZNF582"
147949,"ZNF583"
147965,"FAM98C"
147968,"CAPN12"
147991,"DPY19L3"
148003,"LGALS16"
148014,"TTC9B"
148022,"IIAE6"
148022,"MyD88-3"
148022,"PRVTIRB"
148022,"TICAM-1"
148022,"TRIF"
148066,"RNF204"
148066,"SPERIZIN"
148066,"Ssrzf1"
148066,"spzn"
148103,"ZNF599"
148109,"TMEM162"
148113,"CLIP-2"
148137,"C19orf55"
148156,"ZNF558"
148170,"Borg3"
148170,"CEP5"
148198,"F7175"
148198,"ZNF739"
148203,"ZNF738"
148206,"ZNF714"
148213,"ZNF681"
148223,"C19orf25"
148229,"ATPIK"
148252,"Di-Ras1"
148252,"GBTS1"
148252,"RIG"
148254,"ZNF555"
148266,"ZAP1"
148266,"ZNF"
148266,"Zfp74"
148268,"ZNF570"
148281,"sytVI"
148304,"URLC4"
148327,"AIBZIP"
148327,"ATCE1"
148327,"CREB3"
148327,"CREB4"
148327,"JAL"
148327,"hJAL"
148345,"C1orf127"
148362,"C1orf58"
148398,"MRS"
148418,"DJL"
148418,"HSD-41"
148418,"HSD-42"
148423,"gm117"
148479,"PHF5"
148479,"SPOC1"
148523,"C1orf51"
148523,"CHRONO"
148523,"GM129"
148534,"TMEM56"
148545,"NBPF4"
148581,"UBE2U"
148641,"SLC35F3"
148738,"HFE2"
148738,"HFE2A"
148738,"JH"
148738,"RGMC"
148741,"ANKRD35"
148753,"C1orf76"
148753,"NDSP"
148789,"B3GalNAc-T2"
148789,"MDDGA11"
148808,"MFSD4"
148808,"SLC60A1"
148808,"UNQ3064"
148811,"Cps1"
148823,"C1orf150"
148867,"ZHS"
148867,"ZNT7"
148867,"ZnT-7"
148867,"ZnTL2"
148870,"CCDC27"
148930,"Kino"
148930,"L5"
148932,"MOB1E"
148932,"MOBKL2C"
148979,"GLIS1"
149013,"COAS1"
149013,"KIAA1245"
149018,"LELP1"
149041,"FHL6"
149041,"IMDSHY"
149041,"RNF198"
149041,"ROQUIN"
149069,"DCDC2B"
149076,"RN"
149076,"lin-29"
149095,"SNKY"
149095,"SPE49"
149111,"CNIH-3"
149175,"MANEAL"
149233,"PSORS7"
149281,"C1orf184"
149281,"HOMT1B"
149281,"METTL11B"
149281,"NTM1B"
149297,"FAM78B"
149345,"C1orf40"
149345,"TMEM58"
149371,"EXO84"
149371,"Exo84p"
149371,"NEDMISB"
149371,"SEC84"
149420,"CLIK1L"
149420,"STK35L2"
149428,"BNIP-S"
149428,"BNIP-Salpha"
149428,"BNIP-Sbeta"
149428,"BNIPL-1"
149428,"BNIPL-2"
149428,"BNIPL1"
149428,"BNIPL2"
149428,"BNIPS"
149428,"PP753"
149461,"HOMG5"
149465,"VWS2"
149465,"WDR65"
149466,"TEMP"
149473,"CCDC24"
149478,"BTBD19"
149483,"CCDC17"
149499,"C1orf92"
149563,"C1orf64"
149563,"ERRF"
149603,"RACO-1"
149603,"RACO1"
149628,"IFIX"
149643,"C1orf227"
149647,"FAM71A"
149647,"GARI-L4"
149647,"GARIL4"
149685,"SMAF1"
149699,"C20orf65"
149699,"FAM112A"
149699,"dJ1028D15.4"
149708,"PRG5"
149708,"WAP1"
149708,"dJ211D12.5"
149840,"C20orf196"
149840,"RINN3"
149951,"C20orf92"
149951,"dJ1085F17.3"
149954,"C20orf186"
149954,"LPLUNC4"
149954,"RY2G5"
149954,"dJ726C3.5"
149986,"C20orf40"
149986,"FAM61B"
149986,"FT005"
149986,"LSM13"
149986,"RAP55B"
149986,"bA11M20.3"
149998,"CT17"
149998,"LPDL"
149998,"PLA1C"
149998,"PRED5"
149998,"mPA-PLA1 beta"
150082,"C21orf13"
150084,"GSF5"
150084,"JAM4"
150094,"DEE30"
150094,"MSK"
150094,"SIK"
150094,"SIK-1"
150094,"SIK1B"
150094,"SNF1LK"
150159,"NHA1"
150159,"NHEDC1"
150160,"CESK1"
150165,"XRG3"
150165,"XTES"
150209,"AIFL"
150221,"RIM-BP3.3"
150221,"RIMBP3.3"
150223,"YDJC"
150248,"N27C7-3"
150274,"DNAJC20"
150274,"HSC20"
150274,"JAC1"
150274,"SIDBA5"
150275,"dJ366L4.1"
150280,"CT46.2"
150290,"DSP18"
150290,"DUSP20"
150290,"LMWDSP20"
150297,"dJ90G24.6"
150350,"CACNA1I"
150350,"dJ370M22.3"
150353,"DJ5"
150353,"HSC3"
150356,"SLRR4B"
150365,"HYDM3"
150365,"SPATA38"
150368,"FAM109B"
150368,"IPIP27B"
150368,"Ses2"
150372,"CNAIP"
150379,"GS2L"
150379,"dJ388M5"
150379,"dJ388M5.4"
150383,"C22orf40"
150383,"CDKN1A"
150465,"TTL"
150468,"CKAP2L"
150472,"CBWD2"
150483,"TEKT4"
150572,"BOP"
150572,"KMT3D"
150572,"ZMYND18"
150572,"ZMYND22"
150590,"C2orf15"
150677,"OTOSP"
150678,"CSNAP"
150678,"MYEOV2"
150681,"OR6B3P"
150681,"OR6B3Q"
150684,"C2orf5"
150684,"MURR1"
150696,"PROML2"
150709,"ANKAR"
150726,"FBX41"
150737,"IFT70"
150737,"TTC30B"
150737,"fleer"
150763,"CT123"
150771,"D1B"
150771,"KIAA1754L"
150786,"RAB6CL"
150786,"WTH3DI"
150864,"ALS2CR13"
150921,"OUT"
150921,"TCF-23"
150921,"bHLHa24"
150946,"FAM59B"
150946,"GAREML"
150962,"CCDC139"
150962,"DOBI"
150962,"Hup10"
151011,"SEPT10"
151011,"Septin-10"
151050,"C2orf67"
151050,"MSL1v2"
151056,"PLB"
151056,"PLB/LIP"
151112,"MEX"
151112,"ZZZ2"
151126,"ZNF533"
151176,"C1QTNF15"
151176,"CTRP15"
151176,"FAM132B"
151188,"AIP-6"
151188,"AIP6"
151188,"PFAAP1"
151194,"FAM119A"
151194,"HCA557b"
151194,"HSPA-KMT"
151195,"CCNYL1"
151230,"DITHP"
151242,"IPP5"
151246,"SGOL2"
151246,"TRIPIN"
151254,"ALS2CR11"
151254,"SPGF68"
151258,"AVT2"
151295,"E2BP3"
151295,"SVCT3"
151295,"Yspl1"
151306,"BG37"
151306,"GPCR19"
151306,"GPR131"
151306,"M-BAR"
151306,"TGR5"
151313,"FAHD2B"
151354,"FAM84A"
151354,"NSE1"
151354,"PP11517"
151393,"BLOCK18"
151393,"FAM82A"
151393,"FAM82A1"
151393,"PRO34163"
151393,"PYST9371"
151393,"RMD-2"
151393,"RMD2"
151393,"RMD4"
151449,"BMP12"
151473,"MCT14"
151507,"MSL3L2"
151507,"MSL3P1"
151516,"ADLI"
151516,"MUNO"
151516,"SASP"
151516,"SASPase"
151516,"Taps"
151525,"UBOX6"
151525,"WDSAM1"
151531,"UDRPASE2"
151531,"UP2"
151531,"UPASE2"
151556,"DEP.7"
151556,"DEPDC3"
151556,"LYCHOS"
151556,"PGR22"
151613,"DRDL5813"
151613,"PRO19630"
151636,"BBAP"
151636,"RNF143"
151647,"FAM19A4"
151647,"TAFA-4"
151648,"CAID"
151648,"NY-BR-85"
151648,"SGO"
151648,"SGOL1"
151649,"C3orf48"
151651,"CFAP21"
151742,"PP2C-epsilon"
151742,"PP2CE"
151742,"PPM1-LIKE"
151790,"WDR49"
151827,"LRRC34"
151835,"CPNE9"
151871,"CT100"
151871,"ECAT15-2"
151871,"PESCRG1"
151887,"CL2"
151887,"DRO1"
151887,"LINC01279"
151887,"SSG1"
151887,"URB"
151887,"okuribin"
151888,"BTLA1"
151888,"CD272"
151903,"CCDC12"
151963,"C3orf59"
151963,"D2A"
151963,"hMB21D2"
151987,"PP4R2"
152002,"C3orf21"
152006,"RNF38"
152007,"C9orf19"
152007,"GAPR-1"
152007,"GAPR1"
152015,"ROPN1B"
152065,"C3orf22"
152098,"ZCW2"
152100,"C3orf68"
152100,"cmc1p"
152110,"CILD44"
152137,"C3orf6"
152137,"DFNA44"
152137,"YMER"
152138,"POP2"
152138,"cPOP2"
152185,"CCDC52"
152185,"SPICE"
152189,"CKLFSF8"
152189,"CKLFSF8-V2"
152206,"CCDC13"
152217,"HIAR"
152217,"KRASIM"
152217,"NCBP2-AS2"
152273,"ZFYVE23"
152330,"AXCAM"
152330,"BIG-2"
152404,"BT-IgSF"
152404,"BTIGSF"
152404,"CT119"
152404,"CXADRL1"
152404,"Igsf13"
152404,"VSIG3"
152405,"C3orf30"
152405,"TSCPA"
152485,"ZNF827"
152503,"EBP"
152503,"EVE1"
152503,"Eve-1"
152503,"Kryn"
152503,"SH3P19"
152518,"CDZFP"
152518,"HOZFP"
152518,"OZFP"
152518,"URCC5"
152519,"NIPA3"
152519,"NPAL1"
152519,"SLC57A3"
152559,"RKTG"
152573,"hShisa3"
152579,"STXBP1L1"
152586,"GnT1IP"
152687,"ZNF595"
152789,"Gababrbp"
152789,"JAMIP1"
152789,"MARLIN1"
152815,"THAP6"
152816,"AI2A4"
152816,"C4orf26"
152831,"BKL"
152877,"DNTNP"
152926,"BCKDH"
152926,"BDP"
152926,"MSUDMV"
152926,"PP2Ckappa"
152926,"PP2Cm"
152926,"PTMP"
152926,"UG0882E07"
152940,"C4orf45"
152992,"C4orf23"
152992,"METTL19"
152992,"TRM44"
153020,"GPIG4"
153090,"AF9Q34"
153090,"AIP-1"
153090,"AIP1"
153090,"DIP1/2"
153129,"SNAT9"
153129,"URLC11"
153201,"PAT2"
153201,"TRAMD1"
153218,"HBVDNAPTP1"
153218,"HESPINTOR"
153218,"LiESP6"
153218,"SPINK5L3"
153222,"C5orf41"
153222,"LRF"
153241,"CCDC100"
153241,"JBTS31"
153241,"SRTD13"
153328,"SLC25A48"
153339,"TMEM167"
153339,"kish"
153364,"MBLAC2"
153396,"FLB3342"
153396,"PRO1313"
153443,"BUD22"
153443,"P49"
153443,"Rlb1"
153443,"STRAP"
153443,"p49/STRAP"
153478,"ARHGEF48"
153527,"Ptg-12"
153527,"Snu23"
153562,"DFNB49"
153562,"MARVD2"
153562,"MRVLDC2"
153562,"Tric"
153572,"IRXA2"
153579,"BTN3"
153579,"BTN8"
153579,"VDLS1900"
153642,"MPS10"
153642,"TSULF"
153643,"FAM81B"
153657,"MC25-1"
153733,"MBC1"
153743,"PPP1R2P3"
153745,"FAM71B"
153745,"GARI-L3"
153768,"PRELID2"
153769,"HEPP1"
153769,"POSHER"
153769,"PPP1R39"
153769,"RNF158"
153770,"PLAC8L1"
153830,"RNF145"
153918,"C6orf94"
153918,"FAM164B"
153918,"dJ468K18.5"
154007,"C6orf151"
154007,"dJ336K20B.1"
154007,"dJ512B11.2"
154043,"CNK3"
154043,"CNK3/IPCEF1"
154043,"MAGI1"
154064,"RAET1H"
154064,"ULBP6"
154075,"SAMD3"
154091,"GLUT12"
154091,"GLUT8"
154141,"LPEAT1"
154141,"LPLAT"
154141,"LPLAT 1"
154141,"LPLAT14"
154141,"LPSAT"
154141,"OACT1"
154141,"dJ434O11.1"
154150,"HRP-1"
154150,"Hdgfrp1"
154150,"PWWP1"
154150,"dJ309H15.1"
154197,"HsPNLDC1"
154197,"SPGF57"
154197,"Trimmer"
154214,"C6orf172"
154214,"IBRDC1"
154214,"OSTL"
154214,"dJ84N20.1"
154215,"FAM77B"
154215,"NKAIP2"
154215,"TCBA"
154215,"TCBA1"
154288,"C6orf221"
154288,"ECAT1"
154288,"HYDM2"
154313,"C6orf165"
154313,"dJ382I10.1"
154467,"C6orf129"
154467,"HSPC265"
154661,"RPIB9"
154661,"RPIP9"
154664,"ABCA13"
154743,"C7orf60"
154743,"SAMTOR"
154790,"CLEC2L"
154791,"C7orf55"
154791,"HSPC268"
154796,"AMOT"
154807,"VKORC1L1"
154810,"JEAP"
154865,"TRS4"
154881,"CLN14"
154881,"EPM3"
155006,"TMEM213"
155038,"IAN-9"
155038,"IAN6"
155038,"IAN9"
155038,"IANT"
155051,"CRYGN"
155054,"ZNF425"
155061,"PARIS"
155066,"ATP6V0E2L"
155066,"C7orf32"
155184,"GLUT-7"
155184,"GLUT7"
155184,"hGLUT7"
155185,"AMZ1"
155368,"WBSCR27"
155382,"WBSCR24"
155435,"PRR8"
155465,"AG-3"
155465,"AG3"
155465,"BCMP11"
155465,"HAG3"
155465,"PDIA18"
155465,"hAG-3"
157285,"NACK"
157285,"PEAK2"
157285,"PRAGMIN"
157285,"SGK223"
157310,"CORK-1"
157310,"CORK1"
157310,"GWTM1933"
157310,"HEL-S-300"
157310,"PEBP-4"
157310,"PRO4408"
157310,"hPEBP4"
157313,"PPP1R81"
157313,"Repo-Man"
157378,"TMEM65"
157506,"SDR16C4"
157542,"LOC84773-CYHR1"
157567,"ANK-S"
157567,"GENX-115279"
157570,"2410004I17Rik"
157570,"EFO2"
157570,"EFO2p"
157570,"JHS"
157570,"RBS"
157570,"hEFO2"
157574,"FBX16"
157638,"BCMP101"
157638,"FAM84B"
157638,"NSE2"
157657,"BBS21"
157657,"C8orf37"
157657,"CORD16"
157657,"FAP418"
157657,"MOT25"
157657,"RP64"
157657,"smalltalk"
157680,"BLTP5B"
157680,"CHS1"
157680,"COH1"
157695,"C8orf42"
157695,"Inm01"
157695,"TDRP1"
157695,"TDRP2"
157697,"HSPC319"
157724,"AGT-1"
157724,"AGT1"
157724,"XAT2"
157753,"NET36"
157769,"FAM91A1"
157773,"C8orf48"
157777,"C8orf45"
157807,"C6orf212L"
157807,"CRALBPL"
157807,"RLBP1L1"
157848,"NKX6.3"
157855,"KCNMC1"
157855,"KCa5"
157855,"KCa5.1"
157855,"Kcnma3"
157855,"SPGF79"
157855,"Slo3"
157869,"C8orf84"
157869,"RPESP"
157922,"CDCBM12"
158038,"LERN3"
158038,"LRRN6C"
158046,"C9orf121"
158046,"RDCVF2"
158046,"RdCVF2L"
158056,"AEGP"
158056,"EDTB"
158062,"LCN5"
158062,"UNQ643"
158062,"hLcn5"
158067,"AK 8"
158067,"C9orf98"
158067,"DDX31"
158131,"HSTPCR106"
158131,"OR1Q2"
158131,"OR1Q3"
158131,"OR9-25"
158131,"OR9-A"
158131,"OST226"
158131,"OST226OR9-A"
158131,"TPCR106"
158135,"C9orf148"
158135,"C9orf20"
158135,"TTLL11-IT1"
158135,"bA244O19.1"
158158,"RAB45"
158158,"TSG"
158219,"C9orf52"
158234,"RG9MTD3"
158234,"bA3J10.9"
158248,"TTC16"
158293,"C9orf10OS"
158297,"C9orf138"
158297,"FAM154A"
158326,"BNAR"
158326,"C9orf143"
158326,"C9orf145"
158326,"C9orf154"
158326,"MOTA"
158326,"TILRR"
158326,"TRIGNO2"
158358,"KIAA2026"
158376,"LINC00961"
158376,"SPAR"
158399,"ZKSCAN16"
158399,"ZSCAN48"
158401,"C9orf84"
158401,"MZIP2"
158401,"SPGF75"
158401,"ZIP2"
158401,"ZIP2H"
158405,"KIAA1958"
158427,"C9orf97"
158431,"ZNF782"
158471,"BMCC1"
158471,"BNIPXL"
158471,"C9orf65"
158471,"KIAA0367"
158506,"CT138"
158506,"HAKAIL"
158506,"ZNF645"
158511,"CSAGE"
158511,"CT24.1"
158521,"CT37"
158521,"NY-SAR-35"
158521,"NYSAR35"
158584,"AMDD"
158586,"ZNF905"
158586,"dJ83L6.1"
158724,"FAM47A"
158747,"MOSPD2"
158763,"ARHGAP36"
158787,"2610028I09Rik"
158798,"AKAP28"
158798,"PRKA14"
158800,"OTEX"
158800,"PEPP1"
158809,"CT3.4"
158809,"MAGE-B6"
158809,"MAGEB6A"
158830,"CXorf65"
158833,"DGA2"
158833,"DGAT2L3"
158835,"ARAT"
158835,"DC4"
158835,"DGAT2L4"
158835,"MFAT"
158835,"WS"
158866,"DHHC15"
158866,"MRX91"
158880,"USP51"
158931,"Tceal3"
158931,"WEX2"
158983,"H2BFWT"
158983,"TH2B-175"
159013,"CXorf38"
159090,"FAM122B"
159090,"SPACIA2"
159091,"FAM122C"
159119,"HSF2L"
159119,"HSFY"
159163,"YRRM2"
159195,"C10orf29"
159195,"bA137L10.3"
159195,"bA137L10.4"
159296,"CSX3"
159296,"NK2.3"
159296,"NKX2.3"
159296,"NKX2C"
159296,"NKX4-3"
159371,"C10orf60"
159371,"POST"
159371,"TMEM20"
159686,"C10orf80"
159686,"CCDC147"
159686,"SPGF49"
159686,"bA127L20.4"
159686,"bA127L20.5"
159686,"bA554P13.1"
159963,"SMCT2"
159989,"CCDC67"
160065,"PATE"
160140,"MFI"
160287,"LDH6A"
160298,"C11orf42"
160335,"IBDBP1"
160364,"CD371"
160364,"CLL-1"
160364,"CLL1"
160364,"DCAL-2"
160364,"MICL"
160418,"LIS8"
160418,"SMILE"
160419,"C12orf50"
160428,"mtFDH"
160492,"IFLTD1"
160492,"LMNARS1"
160492,"PAS1C1"
160518,"DENND5B"
160622,"GRASP"
160728,"AIT"
160728,"SMCT"
160728,"SMCT1"
160760,"TA-PP2C"
160760,"TAPP2C"
160762,"ODA5"
160777,"CCDC60"
160851,"DGKeta"
160857,"CCDC122"
160897,"ITR"
161003,"Epb7.2l"
161003,"SRO"
161142,"C14orf54"
161142,"FAM71D"
161142,"GARI-L1"
161142,"GARI-L2"
161145,"C14orf83"
161176,"C14orf139"
161176,"C14orf49"
161176,"KASH3"
161176,"LINC00341"
161176,"NCRNA00341"
161176,"NET53"
161176,"Nesp3"
161198,"C14orf27"
161198,"CEG1"
161198,"EGFR-5"
161247,"FIT1"
161253,"REM2"
161291,"CDC50B"
161357,"MAMDC1"
161357,"c14_5286"
161394,"C14orf174"
161394,"FAM15A"
161424,"C14orf21"
161424,"HP08474"
161436,"EMAP-2"
161436,"EMAP-5"
161436,"FAP16"
161497,"DFNB16"
161502,"C15orf26"
161514,"MgcRabGAP"
161582,"CILD25"
161582,"DYX1"
161582,"DYX1C1"
161582,"DYXC1"
161582,"EKN1"
161582,"RD"
161582,"pf23"
161725,"C15orf16"
161725,"C16ORF15"
161725,"CEZANNE2"
161725,"NEDHS"
161725,"OTUD7"
161742,"LGSS"
161742,"NFLS"
161742,"PPP1R147"
161742,"hSpred1"
161742,"spred-1"
161753,"ODF3L1"
161779,"PGBD4"
161823,"HsMAPDA"
161829,"EXDL1"
161835,"HSD10"
161882,"FOG"
161882,"FOG1"
161882,"ZC2HC11A"
161882,"ZNF408"
161882,"ZNF89A"
161931,"TENRL"
162073,"D1C"
162083,"TNT"
162239,"ZNF475"
162282,"ANKFN1"
162333,"MARCH-X"
162333,"MARCH10"
162333,"RNF190"
162387,"MFSD6L"
162394,"SLFN5"
162417,"AGAS"
162417,"ARGA"
162427,"FAM134C"
162461,"TMEM92"
162466,"PHOSPHO1"
162494,"RHBDL4"
162494,"VRHO"
162514,"FNEPPK2"
162514,"OLMS"
162514,"OLMS1"
162514,"VRL3"
162515,"MCT 11"
162515,"MCT11"
162517,"CT144"
162517,"FBOX39"
162517,"Fbx39"
162540,"IMP5"
162605,"K25IRS4"
162605,"KRT25D"
162655,"HsT2362"
162681,"LAS2"
162962,"ZNF836"
162963,"ZNF610"
162966,"KR-ZNF1"
162967,"ZFPL"
